Unnamed: 0;tweet_id;text;science_related;scientific_claim;scientific_reference;scientific_context;Alain_émotions;Alain_émotions 2;Anton_émotions;Anton_émotions 2;Tony_émotion;Tony_émotions 2;emotion_majoritaire_toutes;emotion_majoritaire_em1
1173;1.281363890182316e+18;@gavanw You might find all the algebraic topology based analysis of the emergence of structure in the activated brain that came out of the Blue Brain project a few years ago interesting. New Scientist is pretty terrible. but this is an okay surface introduction: https://t.co/GWYUxc4RGc;1;0.0;1.0;1.0;2;;3;;3;2.0;2.0;3.0
1174;1.281655340795179e+18;#RadheShyam 5m loading dont decrease the speed 💥 https://t.co/MUywXboLTl;0;0.0;0.0;0.0;7;;3;;3;;3.0;3.0
1175;1.2822304403262382e+18;New article by @johnwenger9. Burning of solid fuels for home heating is the biggest source of #AirPollution in small towns. Switching to clean energy sources has benefits for #airquality. #ClimateChange and also reduces the impact of #COVID__19 https://t.co/HGjJLjDOXi;1;1.0;1.0;1.0;1;;7;;3;1.0;1.0;1.0
1176;1.2830087919576023e+18;There are more with us than with them—because Jesus Christ is with us. backing us. urging us to use His name and to focus on “asking” for “whatsoever” we desire from God. We live from faith to faith and victory to victory. Go to https://t.co/PobwkqIsbr https://t.co/kiJblw3ORw;0;0.0;0.0;0.0;7;;3;;3;;3.0;3.0
1177;1.283013579206201e+18;Brilliant online symposium today. ‘Light Installations: Magic & Heritage’. with fascinating selection of speakers sharing knowledge and techniques. Experiences such as this by @HeinrichPalmer are indeed magical. #lightheritagemagic https://t.co/Ae8rPWuUGp;0;0.0;0.0;0.0;7;;3;;3;;3.0;3.0
1179;1.2842057198776074e+18;TikTok Treats Join TikTok Treats to win free realme mobile phones and permenent MLBB skins. Please download TikTok from https://t.co/RBAApoUqwj;0;0.0;0.0;0.0;7;;3;;3;;3.0;3.0
1180;1.2843137763138847e+18;@TexCIS @FoxNewsSunday 'Researchers found “no evidence that urban protests reignited Covid-19—cities which had protests saw an increase in social distancing behavior for the overall population—leading to “modest evidence of a small longer-run case growth decline.”' https://t.co/7eVBgYs9Jj;1;1.0;1.0;1.0;4;;4;;3;7.0;4.0;4.0
1181;1.2843746028738803e+18;The new age initiative !! The new face of fanism !! The fellowship of all die-hard Chiyaan Vikram fans from Kerala. @VikramTrendsKL Follow and Support 😊 #VikramTrendsKerala 🔥 #ChiyaanVikram https://t.co/iDRvpfRRVv;0;0.0;0.0;0.0;7;;7;;3;;7.0;7.0
1182;1.284391781048754e+18;New study emphasises the extraordinary degree to which Covid fatalities are concentrated among older people and not the young or middle aged. https://t.co/w0W64bijk3 via @MailOnline;1;1.0;1.0;1.0;4;;4;;5;1.0;4.0;4.0
1183;1.2867548123322122e+18;@EmericanJohnson OK I will try to cancel. Here is a hot take that might cause some vocal disagreement with some vietnamese: Le Duan was not strategically competent and ran the war badly. Giap was better but still not exactly a military genius. Loads of errors cost many lives. They still won tho;1;1.0;0.0;0.0;2;;2;;5;2.0;2.0;2.0
1185;1.2882323443739566e+18;streamers who support each other & don’t think everyone is competition >>>;0;0.0;0.0;0.0;7;;7;;3;;7.0;7.0
1186;1.2937694015067914e+18;"HCQ saves lives! ""Why would the non-doctors. Google. Twitter. Facebook. try to stop people from getting something that really does help people? It certainly helped me."" Rep. Louie Gohmert to Newsmax TV: They Wanted Me to 'Just Die': HCQ Saved Me https://t.co/39mGOvQyDy";1;1.0;0.0;0.0;4;;3;;3;2.0;3.0;3.0
1187;1.2939089401665943e+18;Today the El Paso Department of Health reports 20 COVID-19 deaths. While this is the highest single-day increase. the deaths did not occur on the same day. https://t.co/p6NmrYpR0U;1;1.0;0.0;0.0;4;;5;;5;1.0;5.0;5.0
1188;1.2943418910607114e+18;@itsSSR @dishasalian26 Murder. Time @MumbaiPolice @CPMumbaiPolice @CMOMaharashtra @DGPMaharashtra @PawarSpeaks @OfficeofUT @AUThackeray #SanjayRaut @AnilDeshmukhNCP @Tweet2Rhea @MaheshNBhatt @advmajeedmemon stop duping the nation of 1 billion #LowerClass #MiddleClass?? @Swamy39 https://t.co/gvE8A20BrG;0;0.0;0.0;0.0;7;;7;;2;5.0;7.0;7.0
1189;1.2943553761173504e+18;France: N. Mayer. “Bring the Poor Back In! Inequalities. Welfare and Politics”. In: European Political Science 13.2 (2014). pp. 187-200. https://t.co/bU7aVSgwU1. https://t.co/zhcg3vGe8r;1;0.0;1.0;1.0;2;;7;;7;5.0;7.0;7.0
1190;1.2945745594300948e+18;Scientists discover way to make quantum states last 10.000 times longer https://t.co/Q3mvvLt1Sb #ComputerScience;1;1.0;1.0;1.0;4;;3;;3;4.0;3.0;3.0
1191;1.2954360695011082e+18;@Jonik32352469 This could increase the number of covert murders.;0;0.0;0.0;0.0;1;;1;;1;5.0;1.0;1.0
1192;1.2955658412666511e+18;Australia's Victoria reports lowest rise in COVID-19 cases in a month https://t.co/KCLKkyFLIs Source: EWN;1;1.0;0.0;1.0;4;1.0;4;;3;1.0;1.0;4.0
1194;1.297828882557497e+18;wishing others badluck is clearly inhumane act what's wrong with asking support from OT4 about Lisa's issues too? they should always put in mind that being an ot4 is not just a word. it's an obligation to protect and defend the 4 of them. U ABSOLUTELY LOSS UR HUMANITY FOR KPOP! https://t.co/9FRc28c9qN;0;0.0;0.0;0.0;6;;2;;2;6.0;2.0;2.0
1195;1.2981478715905147e+18;there's biometrics - where's the tell;0;0.0;0.0;0.0;7;;7;;7;4.0;7.0;7.0
1196;1.2982227357184164e+18;Upper West Side residents furious. considering suing New York City over homeless increase - ABC7 New York https://t.co/UILIg6QjcN #SmartNews;0;0.0;0.0;0.0;2;;2;;2;5.0;2.0;2.0
1197;1.2984522228507607e+18;All imma say is...I haven’t had a bad report yet;0;0.0;0.0;0.0;7;;7;;3;;7.0;7.0
1199;1.3016135568955392e+18;MSU Athletics has partnered with the Michigan Department of State and local election officials to promote civic engagement prior to the 2020 Presidential Election and some of their partnership initiatives are already underway. https://t.co/K1T6uTSD0D;0;0.0;0.0;0.0;7;;3;;3;7.0;3.0;3.0
1200;1.3019170333036052e+18;The difference between how smoking and obesity are treated. despite producing roughly similar results for public health (tho obesity might be worse now) is fascinating;1;1.0;0.0;0.0;4;;4;;4;7.0;4.0;4.0
1201;1.303458590255018e+18;#USDCAD 8th September 2020 Short Pullback Daily Bearish rejection off support 148 pips 148pips 1:1 1% Trade reversed at start of new week to make higher highs and stop trade 9th September 2020 Not a bad trade. just not a successful one. https://t.co/NBSzkPpypb;0;0.0;0.0;0.0;7;;7;;5;7.0;7.0;7.0
1205;1.3049285916591183e+18;Have you ever seen 2 Titans attacking each other and a NonTitan tries to intervene? It's so amazing how they both turn against the non Titan. 🤣🤣🤣🤣 Titans are a vibe #MyBestTachaPics https://t.co/pZ8A1IENzu;0;0.0;0.0;0.0;4;;3;;3;4.0;3.0;3.0
1206;1.3059078540884705e+18;"""Election laws can sometimes be robotically applied with harsh results. Be mindful that the deadlines and rules associated with petitions are not discretionary and can be used in objections to disqualify potential candidates.""- John O'Driscoll https://t.co/1hEfV4VP73 https://t.co/yp4LFs4mvf";0;0.0;0.0;0.0;7;;7;;1;7.0;7.0;7.0
1207;1.3061151699326031e+18;Yejin is back on 1st place but don't stop voting! The other fandoms will for sure vote harder for their favs now that thei behind✌🏼 https://t.co/Owekzm3VjC;0;0.0;0.0;0.0;7;;3;;3;1.0;3.0;3.0
1208;1.307519861690597e+18;A growing number of otherwise well people are developing a form of PTSD from an Administration and its cheerleaders. whose malevolence and contempt for life is beyond comprehension. https://t.co/JjxIYdEd1G;1;1.0;1.0;1.0;1;;1;;1;5.0;1.0;1.0
1209;1.307763840663212e+18;The Montana press really needs to run with this story. The first-term congressman rejects evolution. dismisses the science of climate change and recently promoted the idea that “herd immunity” is the solution to the coronavirus pandemic. https://t.co/Y2d3npb9ll via @HuffPostPol;1;1.0;0.0;1.0;2;;6;;2;6.0;2.0;2.0
1210;1.3088491799183155e+18;@djammmer @nilsvanwoensel Config will depend on the VPN solution but the essence is to ensure that CM client is using CMG / MU for all management traffic. There is no reason for ConfigMgr to go over the VPN. Period. https://t.co/bKieWzpsEx;0;0.0;0.0;0.0;7;;7;;7;2.0;7.0;7.0
1211;1.308876263218647e+18;Teach anti-whites to stop hating. #education;0;0.0;0.0;0.0;2;;7;;2;7.0;2.0;2.0
1212;1.309013224029913e+18;Chilean abuse survivors fear COVID crisis will stop investigations into accused clergy. by @inesanma https://t.co/3nYbXxpJNW;0;0.0;0.0;0.0;1;;5;;1;5.0;1.0;1.0
1213;1.3096947191700887e+18;Not just yet - The Heat started fast in the 1st quarter. but then the shots stopped falling and the stops stopped coming. Boston beats Miami 119-106. Heat lead the ECF 3 games to 2. Game 6 Sunday at 7:30.;0;0.0;0.0;0.0;7;;7;;5;7.0;7.0;7.0
1214;1.3105214374556751e+18;Hmph! No kidding. I do have a dynamite body. although I really don't have time to do modeling. *bites lower lip* Moh~;0;0.0;0.0;0.0;7;;7;;3;;7.0;7.0
1215;1.310927408644739e+18;The multifarious nature of the damage means treatments for cardiac issues during infection will require tailored approaches. https://t.co/nDMT1ARVkz;1;1.0;1.0;1.0;1;4.0;7;;1;7.0;1.0;1.0
1216;1.311604337756582e+18;Finally out in @NatureGenet : Phenome-wide Mendelian randomization mapping the influence of the plasma proteome on complex diseases https://t.co/7UQUM1SGu1. It comes with a nice query tool: https://t.co/DiHManDi6T #proteomics #pQTL;1;0.0;1.0;1.0;3;;7;;3;7.0;3.0;3.0
1217;1.3120943560027423e+18;@SpeakerPelosi @RandPaul @senatemajldr @SenatorRomney @TeamPelosi @McConnellsNeck @ScottforFlorida please pass Payroll Support Program ExtensionAct HR 8504 NOW. We have been furloughed and we need our jobs. We are essential workers! 🙏🏼✈️💙‼️;0;0.0;0.0;0.0;7;;7;;5;1.0;7.0;7.0
1218;1.3131756836449523e+18;Priority for future research on impact of Covid on suicide/self-harm is role of inequalities that are a feature of both - economic. regional & ethnic. Once we know the effect on overall numbers. this becomes the key question.;1;1.0;0.0;1.0;1;4.0;1;;5;1.0;1.0;1.0
1219;1.3136059034641815e+18;@Ali_at_home @Juneo_x @magoniareview @JuliaHB1 @WomensPrize Trans people support only trans people. Ask Lesbians whose dating sites are infested with men. I don't buy your thinking. you won't persuade me so goodnight.;1;1.0;0.0;0.0;2;;2;;2;6.0;2.0;2.0
1220;1.3144196511792333e+18;Celebs support #SanaKhan's decision of quitting showbiz https://t.co/ubO3uLgDim;0;0.0;0.0;0.0;2;;7;;3;7.0;7.0;2.0
1221;1.3151403166352916e+18;23 DAYS to STOP the SPREAD of DEMOCRATIC SOCIALISM.;0;0.0;0.0;0.0;2;;1;;1;2.0;1.0;1.0
1222;1.3153251178289275e+18;Congratulations to Sir Seewoosagur Ramgoolam International Airport in Mauritius on becoming #AHAaccredited! The programme promotes the recognition of professional excellence in maintaining safe hygienic facilities. Learn more: https://t.co/BFyIAtSuPi @GroupeADP @ACI_Africa https://t.co/8mtCynppWf;0;0.0;0.0;0.0;3;;3;;3;;3.0;3.0
1223;1.3161970941561935e+18;BLACK KPOP STANS FEEL UNSAFE AND SCARED ‼️ THAT ALONE SHOULD BE A REASON FOR AN UPROAR IN THE COMMUNITY!;0;0.0;0.0;0.0;1;2.0;1;;1;5.0;1.0;1.0
1224;1.3164016578660595e+18;".@nature endorses @JoeBiden >> ""We cannot stand by and let science be undermined. Joe Biden’s trust in truth. evidence. science and democracy make him the only choice in the US election."" https://t.co/zPRO4c3uHY";1;0.0;0.0;1.0;2;;1;;3;2.0;2.0;1.0
1225;1.318090325223592e+18;Urgently Required Extend Due Dates 1.GST Annual & Audit Due Date as 31st Dec 2020 2.Income Tax Audit & Return Date as 31st Dec 2020 3.All routine Notices compliance dateto 31st Dec2020 Please Support Share & Retweet @cbic_india @FinMinIndia @PMOIndia @nsitharaman @IncomeTaxIndia;0;0.0;0.0;0.0;7;;7;;1;2.0;7.0;7.0
1226;1.3185746437715108e+18;@Jubair22 My question is how many of these deaths are really COVID? Like I said earlier. Flu cases have dropped 90% this year. I seriously doubt that the Flu virus just disappeared. I have a feeling that some. not all. of these COVID deaths could be Flu related.;1;1.0;0.0;0.0;1;;7;;2;6.0;1.0;1.0
1227;1.3186010632101233e+18;Pro-tip to white politicians: don't diminish BIPOC women's working-class experience. Just don't.;0;0.0;0.0;0.0;2;;2;;2;6.0;2.0;2.0
1228;1.318967868143403e+18;@RIVERSIDEREDS @Marie24373752 Millions of unemployed. ? Who pays for it. everyone of working age. And wonder if her bingo girls will appreciate a quick full house of Covid We need to stop putting random people off the street on these pedestals of wisdom. she may not of had a sensible thought in her life;0;0.0;0.0;0.0;2;;2;;2;6.0;2.0;2.0
1229;1.3200582948960335e+18;The COVID-19 pandemic is not over. Incorrect information can cost lives — it undermines our efforts to control the virus and protect those most at risk. Today I make a #PledgetoPause before I share information online — will you join me? https://t.co/PB5mefqdnd;1;1.0;0.0;0.0;1;;7;;1;2.0;1.0;1.0
1230;1.3216348456975647e+18;*Researches how to use Twitter as a scientist 🙂 Ten simple rules for getting started on Twitter as a scientist https://t.co/3bfLAacQgt #AcademicTwitter #ScienceTwitter #howto;1;0.0;1.0;1.0;4;;7;;3;7.0;7.0;3.0
1231;1.322602077357486e+18;This is a ploy by Boz to stop folk trick or treating. Get us all sat at home waiting for his stupid head;0;0.0;0.0;0.0;2;;2;;2;6.0;2.0;2.0
1232;1.3232869862333604e+18;With 948 new cases of #COVID19 reported today. Ontario's seven-day-average trend is still on the rise. https://t.co/5RtV894Ijr #covid19ontario https://t.co/gHlzlUr8wK;1;1.0;1.0;1.0;1;;1;;1;5.0;1.0;1.0
1233;1.3239115013468692e+18;@b33fyqu33fy Stop spreading lies.;0;0.0;0.0;0.0;2;;2;;2;6.0;2.0;2.0
1235;1.32511837035477e+18;Does this mean all the white people will stop watching Netflix documentary’s now that racism is “gone”?;0;0.0;0.0;0.0;6;;7;;2;6.0;6.0;2.0
1236;1.3255592774031892e+18;Kaiser. stop lurking and being useless. I expect a tribute in the next 10 minutes or you’re blocked.;0;0.0;0.0;0.0;2;;2;;2;6.0;2.0;2.0
1237;1.32650533833873e+18;The lack of a monetary price for the negative consequences of burning fossil fuels should be seen as a subsidy for fossil fuels. These are the key findings of the IMF paper ‘How Large Are Global Fossil Fuel Subsidies?’ https://t.co/JzgcgEpQhh https://t.co/bdK679u1ae;1;1.0;1.0;1.0;1;4.0;7;;2;1.0;1.0;1.0
1238;1.3269744589391913e+18;Despite the risks associated with their use. #benzodiazepines remain used more widely than wisely. Read all about it in the #DrugSafety article here: https://t.co/XAqb8YiT30;1;1.0;1.0;1.0;4;1.0;1;;1;5.0;1.0;1.0
1239;1.331870050576441e+18;@DogLady2020 3 times higher than is being reported in official figures! 🤢🤢🤢;0;0.0;0.0;0.0;6;;6;;2;6.0;6.0;6.0
1240;1.3335133201591867e+18;@harwood_su None of the trials currently under way are designed to detect a reduction in serious outcome such as hospital admissions. use of intensive care. or deaths. Nor are the vaccines being studied to determine whether they can interrupt transmission of the virus https://t.co/L2rdChZQm9;1;1.0;1.0;1.0;5;;5;;1;2.0;5.0;5.0
1241;1.3338927285062287e+18;This sugar daddy thing makes us caring. hustling boyfriend look very foolish😂😂😂😂 You don't know the pains I went through to research say rice dey repair phone😅😅😅;0;0.0;0.0;0.0;2;;2;;3;5.0;2.0;2.0
1242;1.3345031974282977e+18;Mayor @JohnTory about to start a news conference to talk about 2 city staff reports coming - one advocating a vacant home tax. another a transit update. I'll tweet the highlights;0;0.0;0.0;0.0;7;;7;;7;3.0;7.0;7.0
1243;1.3345391475797071e+18;Tightly woven blood vessels in solid tumors can be tough for celluar therapies to penetrate. @PennMedicine research finds that combining CAR T-cell therapy with a PAK4 inhibitor drug allows the engineered cells to break through and attack the tumor. https://t.co/3RpuGJ8dJR;1;1.0;1.0;1.0;4;;7;;3;1.0;1.0;3.0
1244;1.33503192162628e+18;New2Trip: Association Between Prescribed Opioid Receipt & Community-Acquired Pneumonia in Adults: Systematic Review & Meta-analysis https://t.co/nELlkvOFLV;1;1.0;1.0;1.0;7;;7;;7;1.0;7.0;7.0
1246;1.3352632585555845e+18;ALL THE CELEBRITIES THAT PROMOTE THE VACCINE SHOULD BE HELD ACCOUNTABLE FOR ANY HARM IF CAUSED.;0;0.0;0.0;0.0;2;;2;;2;1.0;2.0;2.0
1247;1.3369030533629542e+18;Three systematic reviews & the WHO contradict the claims in this thread https://t.co/wOGfvARgx5 & https://t.co/GlaSLR4D5z & https://t.co/DYJiRgbsdI & WHO (next tweet) Yet. a crafted message promoting fear. that will harm kids for decades. has 2.000 RTs Unbelievable;1;0.0;1.0;1.0;7;;7;;2;1.0;7.0;7.0
1248;1.3370275044192993e+18;tayriana stans can’t stop winning this year https://t.co/Y23lDBYb26;0;0.0;0.0;0.0;7;;3;;3;;3.0;3.0
1249;1.3384501137657897e+18;This looks like a great opportunity to get research in WASH published. with mentorship available too. Special issue of the H2open journal. https://t.co/DLBrcQx9QB @IWAPublishing #washtwitter #wash #sanitation #water #hygiene #SDGs;1;0.0;0.0;1.0;7;;7;;3;7.0;7.0;7.0
1250;1.3384839583974807e+18;Highly prestigious and competitive awards funded by the European Union to support scholars in pursuing ground breaking research have been made to five Edinburgh academics. @ERC_Research https://t.co/D9ngBbxLQS;1;0.0;0.0;1.0;3;4.0;7;;3;;3.0;3.0
1251;1.3389480182724155e+18;#somali: mediation with jihadists and dozo hunters to stop the violence by axadle https://t.co/QEU8Fdc54X https://t.co/Gg6R1KYpt3;0;0.0;0.0;0.0;4;1.0;4;;3;1.0;1.0;4.0
1252;1.3392723847638016e+18;@Madz_Grant Wroter for a facist rag supports the kying facist leader. Tell us something new;0;0.0;0.0;0.0;2;;2;;2;6.0;2.0;2.0
1253;1.339398314563793e+18;Vestislav Apostolov. David M. J. Calderbank. Eveline Legendre: Weighted K-stability of polarized varieties and extremality of Sasaki manifolds https://t.co/wd6l9ARN21 https://t.co/rwzu51tW32;1;0.0;1.0;1.0;7;;7;;7;;7.0;7.0
